0.6395254476302537, 177.40264807476814
0.9421280187890639, 173.19960653720352
1.1373455528759138, 169.23579536779692
1.296609110865107, 165.0131348876001
1.4736118149524522, 160.4132957078512
1.6332641298356716, 157.01868741188275
1.792527687824888, 152.79602693168593
1.9875681483782168, 148.4550491359227
2.182873414352115, 144.67810688593823
2.3603662901753815, 141.12233350369468
2.57333343379643, 136.80363075356613
2.8043238460489035, 132.71293029981229
3.035318282699862, 128.63080181483926
3.284231353621567, 124.55380443793923
3.550955406154417, 120.25263800422503
3.8355402422297242, 115.8333806273594
4.1023352247859375, 111.68329514340735
4.386963490828272, 107.35654359630152
4.67176748893793, 103.40410135262535
4.956558072385978, 99.42308587967972
5.235949627103493, 95.78057932215005
5.597566458785124, 90.95479292100407
5.918117261836279, 86.81992542554605
6.20327111432123, 83.61267300121682
6.557076829779119, 79.8586583685604
6.9521460631690974, 75.93079872684115
7.344596915960304, 72.29679762335748
7.7371430372393695, 68.86571839901279
8.076041283366582, 65.64934476697265
8.415124304262584, 62.826541392456036
8.808083767851874, 60.27588128889164
9.20086652376207, 57.34883382885985
9.593718426155384, 54.56906837788051
9.986524230893288, 51.6911149208662
10.379552840965697, 49.28773682635425
10.772558402210404, 46.83526472882488
11.165587012282815, 44.43188663431295
11.558638671182933, 42.07760254281849
11.951701554069015, 39.747225541427525
12.344880281949415, 37.66359837793464
12.769572528349338, 35.359836445888135
13.131152624486173, 33.315052883740634
13.524365625180247, 31.304426813368647
13.91756325998918, 29.26107140765176
14.351002227240189, 27.068244354249966
14.704050724917881, 25.370736608287725
15.097248359726814, 23.32738120257064
15.490507458076303, 21.414943138233685
15.883766556425789, 19.502505073896646
16.27701028889014, 17.55733767421463
16.67030011900991, 15.71035828056764
17.063580920270155, 13.844147416152246
17.45676722694479, 11.776663084377994
17.849923755206984, 9.64575073410672
18.243405658890982, 8.207888032272031
18.636710854895885, 6.3936379739699944
19.02990080676225, 4.333917900580474
19.42339807633138, 2.9287845340908447
19.81674168704913, 1.1963578141513906
20.210077614824314, -0.5524335734607106
20.60349037202519, -2.1375782843477324
20.99679556803009, -3.9518283426498257
21.390067471283864, -5.836991960866008
21.78346742358045, -7.449411117873979
22.29405074706944, -9.461249635095129
22.710800647950602, -11.338278306967567
23.10417397272246, -13.007414091653537
